run_id, n, r, p, q, ratio, clique_hyp_bipart, clique_hyp_vol, clique_clique_bipart, clique_clique_vol, clique_runtime, clique_f1, approx_diff_hyp_bipart, approx_diff_hyp_vol, approx_diff_clique_bipart, approx_diff_clique_vol, approx_diff_runtime, approx_diff_f1
355, 1000, 5, 1e-11, 1.95e-10, 19.5, 0.008520876978282965, 241055, 0.4688266163323723, 241055.0, 5.2655439376831055, 0.8666666666666667, 0.005731039809962042, 240794, 0.46812835868003355, 240794.0, 44.061184883117676, 0.9086370444333499
356, 1000, 5, 1e-11, 1.95e-10, 19.5, 0.008696192310081372, 241485, 0.4683148021616249, 241485.0, 5.303555965423584, 0.8589870903674279, 0.006575977804004389, 241485, 0.46758597842516103, 241485.0, 39.068031549453735, 0.8894422310756971
357, 1000, 5, 1e-11, 1.95e-10, 19.5, 0.008962958356652779, 241215, 0.4686109901954688, 241215.0, 5.1571760177612305, 0.8571428571428571, 0.006058388393840985, 240493, 0.4692402689475369, 240493.0, 39.84107279777527, 0.9012531328320801
358, 1000, 5, 1e-11, 1.95e-10, 19.5, 0.00867345897053719, 244885, 0.4687547216040182, 244885.0, 5.352488279342651, 0.8699551569506727, 0.006133491230577618, 244885, 0.4680768524001062, 244885.0, 44.312230348587036, 0.904095904095904
359, 1000, 5, 1e-11, 1.95e-10, 19.5, 0.00825267531782281, 242588, 0.4686897125991393, 242588.0, 5.244888067245483, 0.8758104738154613, 0.005359592720540835, 241996, 0.4687474173126829, 241996.0, 45.13801550865173, 0.9208416833667334
360, 1000, 5, 1e-11, 1.95e-10, 19.5, 0.009179406768587481, 244896, 0.4699137593100745, 244896.0, 5.533799886703491, 0.8545727136431785, 0.006220027345264576, 245015, 0.4686162071709895, 245015.0, 44.92226505279541, 0.8960716061660865
361, 1000, 5, 1e-11, 1.9999999999999998e-10, 20.0, 0.00848763887498749, 249775, 0.46893404063657296, 249775.0, 5.262161731719971, 0.8727634194831015, 0.005547833540959835, 249647, 0.46793272100205485, 249647.0, 40.78126549720764, 0.9144278606965174
362, 1000, 5, 1e-11, 1.9999999999999998e-10, 20.0, 0.008319434117717983, 248815, 0.46888250306452584, 248815.0, 5.229989290237427, 0.8801198801198801, 0.004922239095145834, 248261, 0.4692299636269893, 248261.0, 48.98495697975159, 0.9280719280719281
363, 1000, 5, 1e-11, 1.9999999999999998e-10, 20.0, 0.008198004697191721, 249085, 0.4677238693618644, 249085.0, 5.370248794555664, 0.8748129675810474, 0.004868369256971167, 248954, 0.46760244864513123, 248954.0, 50.12990617752075, 0.9297458893871452
364, 1000, 5, 1e-11, 1.9999999999999998e-10, 20.0, 0.008812387745060782, 249989, 0.46921064526839185, 249989.0, 5.351114511489868, 0.8625498007968129, 0.005211309821160955, 250225, 0.4680907183534818, 250225.0, 47.87479090690613, 0.9180327868852458
