run_id, n, r, p, q, ratio, clique_hyp_bipart, clique_hyp_vol, clique_clique_bipart, clique_clique_vol, clique_runtime, clique_f1, approx_diff_hyp_bipart, approx_diff_hyp_vol, approx_diff_clique_bipart, approx_diff_clique_vol, approx_diff_runtime, approx_diff_f1
70, 100, 3, 0.0001, 0.0005, 5.0, 0.03530092592592592, 1728, 0.36979166666666663, 1728.0, 0.021935462951660156, 0.6601941747572816, 0.0265282583621684, 1734, 0.3598615916955017, 1734.0, 0.5195536613464355, 0.624390243902439
71, 100, 3, 0.0001, 0.00055, 5.5, 0.031804281345565746, 1635, 0.36819571865443423, 1635.0, 0.020749568939208984, 0.6868686868686869, 0.02303030303030303, 1650, 0.3563636363636363, 1650.0, 0.3657686710357666, 0.6829268292682926
72, 100, 3, 0.0001, 0.00055, 5.5, 0.03500301750150875, 1657, 0.37537718768859385, 1657.0, 0.021214008331298828, 0.7227722772277226, 0.024822695035460994, 1692, 0.35815602836879434, 1692.0, 0.3916916847229004, 0.6930693069306931
73, 100, 3, 0.0001, 0.00055, 5.5, 0.048134777376654635, 1662, 0.38567990373044525, 1662.0, 0.021075725555419922, 0.5628140703517588, 0.03084223013048636, 1686, 0.36417556346381974, 1686.0, 0.4811849594116211, 0.5643564356435643
74, 100, 3, 0.0001, 0.00055, 5.5, 0.04129793510324484, 1695, 0.3746312684365781, 1695.0, 0.02080845832824707, 0.6956521739130435, 0.030678466076696165, 1695, 0.3640117994100295, 1695.0, 0.34794092178344727, 0.6865671641791045
75, 100, 3, 0.0001, 0.00055, 5.5, 0.03876404494382023, 1780, 0.37303370786516854, 1780.0, 0.022288799285888672, 0.7761194029850748, 0.023529411764705882, 1785, 0.35686274509803917, 1785.0, 0.48093247413635254, 0.8258706467661692
76, 100, 3, 0.0001, 0.00055, 5.5, 0.034753363228699555, 1784, 0.3699551569506726, 1784.0, 0.021735668182373047, 0.7425742574257426, 0.027435610302351622, 1786, 0.3622620380739082, 1786.0, 0.49140357971191406, 0.7389162561576355
77, 100, 3, 0.0001, 0.00055, 5.5, 0.040955631399317405, 1758, 0.3742889647326507, 1758.0, 0.02084660530090332, 0.7164179104477612, 0.02844141069397042, 1758, 0.3617747440273038, 1758.0, 0.3751699924468994, 0.7219512195121951
78, 100, 3, 0.0001, 0.00055, 5.5, 0.04558568955568378, 1733, 0.38372763993075587, 1733.0, 0.021856069564819336, 0.673076923076923, 0.02957906712172924, 1758, 0.36291240045506257, 1758.0, 0.4214506149291992, 0.6540284360189573
79, 100, 3, 0.0001, 0.00055, 5.5, 0.03412553321145643, 1641, 0.36745886654478976, 1641.0, 0.020572185516357422, 0.75, 0.018281535648994516, 1641, 0.35161486898232786, 1641.0, 0.444016695022583, 0.766990291262136
80, 100, 3, 0.0001, 0.00055, 5.5, 0.02902675014228799, 1757, 0.36881047239612974, 1757.0, 0.022185564041137695, 0.7272727272727273, 0.023450586264656615, 1791, 0.35678391959798994, 1791.0, 0.4075605869293213, 0.72
81, 100, 3, 0.0001, 0.0006000000000000001, 6.0, 0.04233870967741935, 1984, 0.38104838709677424, 1984.0, 0.023916006088256836, 0.7373737373737373, 0.030753968253968252, 2016, 0.3640873015873016, 2016.0, 0.4362521171569824, 0.7450980392156863
82, 100, 3, 0.0001, 0.0006000000000000001, 6.0, 0.03575547866205306, 1734, 0.36908881199538635, 1734.0, 0.021333694458007812, 0.6893203883495145, 0.02422145328719723, 1734, 0.35755478662053053, 1734.0, 0.35921692848205566, 0.6995073891625615
83, 100, 3, 0.0001, 0.0006000000000000001, 6.0, 0.03407880724174654, 1878, 0.36741214057507987, 1878.0, 0.022380828857421875, 0.65, 0.026624068157614485, 1878, 0.3599574014909478, 1878.0, 0.3972048759460449, 0.64
84, 100, 3, 0.0001, 0.0006000000000000001, 6.0, 0.03093812375249501, 2004, 0.3642714570858283, 2004.0, 0.024684906005859375, 0.6666666666666666, 0.027944111776447105, 2004, 0.36127744510978044, 2004.0, 0.344132661819458, 0.6633663366336634
85, 100, 3, 0.0001, 0.0006000000000000001, 6.0, 0.031638418079096044, 1770, 0.3649717514124293, 1770.0, 0.0215303897857666, 0.7980295566502463, 0.0192090395480226, 1770, 0.3525423728813559, 1770.0, 0.3760955333709717, 0.796116504854369
86, 100, 3, 0.0001, 0.0006000000000000001, 6.0, 0.0326975476839237, 1835, 0.3711171662125341, 1835.0, 0.02233099937438965, 0.7135678391959799, 0.01929260450160772, 1866, 0.352625937834941, 1866.0, 0.418163537979126, 0.7326732673267327
87, 100, 3, 0.0001, 0.0006000000000000001, 6.0, 0.03273809523809524, 2016, 0.3660714285714286, 2016.0, 0.024313688278198242, 0.8115942028985507, 0.027777777777777776, 2016, 0.36111111111111116, 2016.0, 0.40822386741638184, 0.8159203980099503
88, 100, 3, 0.0001, 0.0006000000000000001, 6.0, 0.034722222222222224, 2016, 0.3680555555555556, 2016.0, 0.04015994071960449, 0.8059701492537313, 0.027777777777777776, 2016, 0.36111111111111116, 2016.0, 0.40680885314941406, 0.8258706467661692
89, 100, 3, 0.0001, 0.0006000000000000001, 6.0, 0.041530054644808745, 1830, 0.3748633879781421, 1830.0, 0.021955251693725586, 0.53, 0.033879781420765025, 1830, 0.36721311475409835, 1830.0, 0.38596200942993164, 0.54
90, 100, 3, 0.0001, 0.0006000000000000001, 6.0, 0.030114226375908618, 1926, 0.3634475597092419, 1926.0, 0.02292180061340332, 0.7524752475247525, 0.023883696780893044, 1926, 0.35721703011422634, 1926.0, 0.5555720329284668, 0.7389162561576355
91, 100, 3, 0.0001, 0.0006500000000000001, 6.5, 0.03423967774420947, 1986, 0.3675730110775428, 1986.0, 0.023213863372802734, 0.7524752475247525, 0.028197381671701913, 1986, 0.3615307150050352, 1986.0, 0.43101072311401367, 0.7389162561576355
92, 100, 3, 0.0001, 0.0006500000000000001, 6.5, 0.02225519287833828, 2022, 0.3585558852621167, 2022.0, 0.024422407150268555, 0.8442211055276382, 0.0196078431372549, 2040, 0.3529411764705882, 2040.0, 0.36180663108825684, 0.8557213930348259
93, 100, 3, 0.0001, 0.0006500000000000001, 6.5, 0.04058853373921867, 1971, 0.37392186707255204, 1971.0, 0.023450851440429688, 0.6862745098039216, 0.0365296803652968, 1971, 0.36986301369863017, 1971.0, 0.3906385898590088, 0.6534653465346535
94, 100, 3, 0.0001, 0.0006500000000000001, 6.5, 0.03582554517133956, 1926, 0.38161993769470404, 1926.0, 0.023823976516723633, 0.8307692307692307, 0.0229197807673144, 2007, 0.35625311410064775, 2007.0, 0.5391440391540527, 0.8118811881188119
95, 100, 3, 0.0001, 0.0006500000000000001, 6.5, 0.04505888376856119, 1953, 0.3783922171018945, 1953.0, 0.023213624954223633, 0.7881773399014778, 0.02867383512544803, 1953, 0.36200716845878134, 1953.0, 0.44070911407470703, 0.8275862068965516
96, 100, 3, 0.0001, 0.0006500000000000001, 6.5, 0.04083570750237417, 2106, 0.37416904083570746, 2106.0, 0.02539968490600586, 0.8557692307692306, 0.029439696106362774, 2106, 0.36277302943969614, 2106.0, 0.3709869384765625, 0.8613861386138614
97, 100, 3, 0.0001, 0.0006500000000000001, 6.5, 0.03896787783043707, 1899, 0.37230121116377035, 1899.0, 0.022214889526367188, 0.7821782178217822, 0.030542390731964193, 1899, 0.36387572406529756, 1899.0, 0.38895368576049805, 0.8
98, 100, 3, 0.0001, 0.0006500000000000001, 6.5, 0.03781094527363184, 2010, 0.38109452736318405, 2010.0, 0.0238800048828125, 0.8367346938775511, 0.028738431563565515, 2053, 0.3653190452995616, 2053.0, 0.425276517868042, 0.85
99, 100, 3, 0.0001, 0.0006500000000000001, 6.5, 0.030542390731964193, 1899, 0.36492890995260663, 1899.0, 0.02356433868408203, 0.7087378640776699, 0.025196850393700787, 1905, 0.35853018372703416, 1905.0, 0.34731245040893555, 0.6965174129353233
100, 100, 3, 0.0001, 0.0006500000000000001, 6.5, 0.033023735810113516, 1938, 0.3663570691434469, 1938.0, 0.022725343704223633, 0.8258706467661692, 0.021671826625386997, 1938, 0.3550051599587203, 1938.0, 0.38053441047668457, 0.8415841584158416
101, 100, 3, 0.0001, 0.0007, 7.0, 0.04664970313825276, 2358, 0.37998303647158604, 2358.0, 0.02664351463317871, 0.8557213930348259, 0.031382527565733676, 2358, 0.36471586089906705, 2358.0, 0.46587634086608887, 0.8656716417910448
102, 100, 3, 0.0001, 0.0007, 7.0, 0.04558969276511397, 2018, 0.3894945490584737, 2018.0, 0.024928569793701172, 0.7487179487179488, 0.03065134099616858, 2088, 0.3639846743295019, 2088.0, 0.4919772148132324, 0.7722772277227724
