run_id,configuration_id,vertices,edge_multiplier,edges,rank,step_size,diffusion_bipartiteness,diffusion_volume,diffusion_runtime,approx_diffusion_bipartiteness,approx_diffusion_volume,approx_diffusion_runtime
190,19,20,4,80,3,2,0.5166666666666667,240,2.8864314556121826,0.5903614457831325,166,0.10181617736816406
191,20,20,4,80,3,5,0.6258064516129033,155,0.9797234535217285,0.5952380952380952,168,0.04735541343688965
192,20,20,4,80,3,5,0.6089385474860335,179,1.0160198211669922,0.6011904761904762,168,0.049571990966796875
193,20,20,4,80,3,5,0.6075268817204301,186,0.9280118942260742,0.6111111111111112,180,0.048597097396850586
194,20,20,4,80,3,5,0.6217948717948718,156,1.0674550533294678,0.6098901098901099,182,0.047353267669677734
195,20,20,4,80,3,5,0.6120218579234973,183,1.063692569732666,0.625,192,0.04806256294250488
196,20,20,4,80,3,5,0.6205128205128205,195,0.9405045509338379,0.6049382716049383,162,0.047542572021484375
197,20,20,4,80,3,5,0.608433734939759,166,0.9498629570007324,0.6149732620320856,187,0.047484397888183594
198,20,20,4,80,3,5,0.6113989637305699,193,1.076564073562622,0.6084656084656085,189,0.04779982566833496
199,20,20,4,80,3,5,0.620253164556962,158,0.9488523006439209,0.60625,160,0.04754233360290527
200,20,20,4,80,3,5,0.6145251396648045,179,0.9460515975952148,0.5911949685534591,159,0.047524452209472656
